sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id,cost_usd,margin_usd,margin_total,margin_pct,budget_usd,variance,achievement_pct,status,total_payroll,headcount,revenue_per_employee,payroll_ratio,efficiency_status,target_category,investment_usd,roi_pct_adjusted,num_campaigns
1786,2024-05-06,5,Monday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,7,17.5,Cash,427,1.2,1.3,9.1,52.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1787,2024-07-19,7,Friday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,2,7.0,Cash,248,1.8,1.7,3.4,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Dairy,550,1.1310733333333334,2
1788,2024-10-06,10,Sunday,4,Soyapango,San Salvador,6,Kolachampán,Beverages,0.75,0.15,0.64,9,5.76,Debit card,225,0.35,0.4,3.6,53.333333333333336,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
1789,2024-03-15,3,Friday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.0,2.5,1,2.5,Cash,382,1.2,1.3,1.3,52.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
1790,2024-09-18,9,Wednesday,3,San Miguel,San Miguel,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,18,13.5,Cash,149,0.3,0.45,8.1,60.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
1791,2024-10-28,10,Monday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,16,560.0,Debit card,201,18.0,17.0,272.0,48.57142857142857,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1792,2024-08-25,8,Sunday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,14,33.32,Cash,15,1.8,0.9999999999999998,13.999999999999996,35.71428571428571,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
1793,2024-03-02,3,Saturday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,19,665.0,Cash,156,18.0,17.0,323.0,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
1794,2024-01-22,1,Monday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,12,6.0,Cash,371,0.2,0.3,3.5999999999999996,60.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
1795,2024-01-05,1,Friday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,6,5.4,Debit card,441,0.45,0.45,2.7,50.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Groceries,350,2.290714285714286,1
1796,2024-06-27,6,Thursday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,17,59.5,Debit card,90,1.8,1.7,28.9,48.57142857142857,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Dairy,550,1.1310733333333334,2
1797,2024-12-01,12,Sunday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.0,1.0,19,19.0,Cash,440,0.45,0.55,10.450000000000001,55.00000000000001,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
1798,2024-12-03,12,Tuesday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,10,10.0,Cash,430,0.45,0.55,5.5,55.00000000000001,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
1799,2024-08-29,8,Thursday,7,La Libertad,La Libertad,16,Crema salvadoreña,Dairy,1.5,0.1,1.35,20,27.0,Cash,363,0.7,0.8,16.0,53.333333333333336,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Dairy,550,1.1310733333333334,2
1800,2024-03-07,3,Thursday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.05,3.32,11,36.52,Transfer,179,1.8,1.7,18.7,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
1801,2024-01-24,1,Wednesday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,1,2.38,Debit card,119,1.8,0.9999999999999998,0.9999999999999998,35.71428571428571,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
1802,2024-09-12,9,Thursday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,16,40.0,Credit card,396,1.2,1.3,20.8,52.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1803,2024-03-30,3,Saturday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,13,8.32,Transfer,473,0.3,0.45,5.8500000000000005,60.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Beverages,500,1.2037333333333333,2
1804,2024-11-09,11,Saturday,1,San Salvador Centro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,9,9.0,Cash,384,0.55,0.44999999999999996,4.05,44.99999999999999,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1805,2024-07-10,7,Wednesday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,20,18.0,Credit card,473,0.55,0.44999999999999996,9.0,44.99999999999999,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
1806,2024-02-25,2,Sunday,6,Usulután,Usulután,6,Kolachampán,Beverages,0.75,0.0,0.75,15,11.25,Cash,327,0.35,0.4,6.0,53.333333333333336,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
1807,2024-04-10,4,Wednesday,4,Soyapango,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,9,18.0,Cash,147,0.9,1.1,9.9,55.00000000000001,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Groceries,350,2.290714285714286,1
1808,2024-03-23,3,Saturday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,14,8.96,Debit card,405,0.3,0.45,6.3,60.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
1809,2024-10-25,10,Friday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.1,1.35,1,1.35,Transfer,50,0.65,0.85,0.85,56.666666666666664,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Beverages,500,1.2037333333333333,2
1810,2024-03-12,3,Tuesday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,1,1.5,Credit card,291,0.65,0.85,0.85,56.666666666666664,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
1811,2024-06-23,6,Sunday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.1,1.8,6,10.8,Debit card,467,0.9,1.1,6.6000000000000005,55.00000000000001,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
1812,2024-04-07,4,Sunday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.05,3.32,7,23.24,Credit card,257,1.8,1.7,11.9,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Dairy,550,1.1310733333333334,2
1813,2024-11-12,11,Tuesday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,18,183.6,Cash,35,5.5,6.5,117.0,54.166666666666664,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1814,2024-11-16,11,Saturday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,13,10.01,Cash,41,0.45,0.45,5.8500000000000005,50.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Groceries,350,2.290714285714286,1
1815,2024-02-21,2,Wednesday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,4,4.0,Cash,308,0.45,0.55,2.2,55.00000000000001,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
1816,2024-01-12,1,Friday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.15,1.7,8,13.6,Bitcoin,473,0.9,1.1,8.8,55.00000000000001,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
1817,2024-12-26,12,Thursday,7,La Libertad,La Libertad,9,Camisa guayabera,Clothing,18.0,0.0,18.0,12,216.0,Credit card,81,9.0,9.0,108.0,50.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Clothing,400,0.89325,1
1818,2024-09-30,9,Monday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,19,665.0,Credit card,478,18.0,17.0,323.0,48.57142857142857,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1819,2024-07-23,7,Tuesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,20,70.0,Debit card,457,1.8,1.7,34.0,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
1820,2024-05-14,5,Tuesday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.0,2.5,1,2.5,Cash,134,1.2,1.3,1.3,52.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
1821,2024-01-31,1,Wednesday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,5,7.5,Debit card,376,0.65,0.85,4.25,56.666666666666664,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
1822,2024-04-30,4,Tuesday,1,San Salvador Centro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,16,128.0,Credit card,289,3.5,4.5,72.0,56.25,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1823,2024-02-06,2,Tuesday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,14,6.58,Debit card,476,0.2,0.3,4.2,60.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1824,2024-03-07,3,Thursday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,9,8.1,Cash,19,0.55,0.44999999999999996,4.05,44.99999999999999,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
1825,2024-11-28,11,Thursday,4,Soyapango,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,12,18.0,Cash,401,0.7,0.8,9.600000000000001,53.333333333333336,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Dairy,550,1.1310733333333334,2
1826,2024-01-29,1,Monday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,1,0.64,Credit card,101,0.3,0.45,0.45,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
1827,2024-12-15,12,Sunday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.05,1.9,1,1.9,Cash,199,0.9,1.1,1.1,55.00000000000001,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Groceries,350,2.290714285714286,1
1828,2024-08-08,8,Thursday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,14,37.24,Cash,225,1.8,0.9999999999999998,13.999999999999996,35.71428571428571,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Groceries,350,2.290714285714286,1
1829,2024-06-29,6,Saturday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,7,17.5,Cash,30,1.2,1.3,9.1,52.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1830,2024-02-17,2,Saturday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,19,14.25,Cash,383,0.3,0.45,8.55,60.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
1831,2024-01-08,1,Monday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.15,1.7,8,13.6,Cash,30,0.9,1.1,8.8,55.00000000000001,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
1832,2024-04-02,4,Tuesday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,10,10.0,Cash,309,0.45,0.55,5.5,55.00000000000001,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Beverages,500,1.2037333333333333,2
1833,2024-03-07,3,Thursday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,20,15.0,Cash,63,0.3,0.45,9.0,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
1834,2024-05-08,5,Wednesday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Cash,377,0.55,0.44999999999999996,8.1,44.99999999999999,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1835,2024-08-15,8,Thursday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,10,120.0,Credit card,150,5.5,6.5,65.0,54.166666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Handicrafts,2250,2.939564814814815,3
1836,2024-06-12,6,Wednesday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,18,12.78,Cash,178,0.3,0.45,8.1,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
1837,2024-05-23,5,Thursday,8,Chalatenango,Chalatenango,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,3,3.6,Bitcoin,431,0.65,0.5499999999999999,1.65,45.83333333333333,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
1838,2024-06-05,6,Wednesday,4,Soyapango,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,18,63.0,Cash,372,1.8,1.7,30.599999999999998,48.57142857142857,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Dairy,550,1.1310733333333334,2
1839,2024-04-30,4,Tuesday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,15,13.5,Credit card,488,0.45,0.55,8.25,55.00000000000001,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
1840,2024-09-12,9,Thursday,1,San Salvador Centro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,2,5.0,Cash,197,1.2,1.3,2.6,52.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1841,2024-01-31,1,Wednesday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,9,267.75,Debit card,254,18.0,17.0,153.0,48.57142857142857,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1842,2024-07-15,7,Monday,7,La Libertad,La Libertad,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,15,7.5,Cash,195,0.25,0.25,3.75,50.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
1843,2024-09-29,9,Sunday,7,La Libertad,La Libertad,6,Kolachampán,Beverages,0.75,0.1,0.68,2,1.36,Cash,278,0.35,0.4,0.8,53.333333333333336,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
1844,2024-11-07,11,Thursday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,11,112.2,Bitcoin,415,5.5,6.5,71.5,54.166666666666664,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1845,2024-06-23,6,Sunday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,20,30.0,Credit card,401,0.65,0.85,17.0,56.666666666666664,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
1846,2024-10-10,10,Thursday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,13,5.85,Bitcoin,148,0.2,0.3,3.9,60.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1847,2024-08-05,8,Monday,8,Chalatenango,Chalatenango,18,Curtido en frasco,Groceries,2.0,0.1,1.8,19,34.2,Debit card,266,0.9,1.1,20.900000000000002,55.00000000000001,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
1848,2024-07-14,7,Sunday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.1,16.2,15,243.0,Transfer,122,9.0,9.0,135.0,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Clothing,400,0.89325,1
1849,2024-05-23,5,Thursday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,9,9.0,Transfer,395,0.45,0.55,4.95,55.00000000000001,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
1850,2024-06-21,6,Friday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,19,38.0,Cash,141,0.9,1.1,20.900000000000002,55.00000000000001,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Groceries,350,2.290714285714286,1
1851,2024-12-03,12,Tuesday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,9,91.8,Debit card,396,5.5,6.5,58.5,54.166666666666664,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1852,2024-06-06,6,Thursday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,19,8.55,Cash,136,0.25,0.25,4.75,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1853,2024-08-24,8,Saturday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,1,0.75,Cash,19,0.35,0.4,0.4,53.333333333333336,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Beverages,500,1.2037333333333333,2
1854,2024-11-22,11,Friday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,18,216.0,Cash,297,5.5,6.5,117.0,54.166666666666664,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
1855,2024-11-08,11,Friday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Transfer,226,0.55,0.44999999999999996,8.1,44.99999999999999,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1856,2024-05-21,5,Tuesday,5,Metrocentro,San Salvador,6,Kolachampán,Beverages,0.75,0.15,0.64,9,5.76,Cash,117,0.35,0.4,3.6,53.333333333333336,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
1857,2024-11-12,11,Tuesday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,2,1.5,Cash,20,0.35,0.4,0.8,53.333333333333336,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Beverages,500,1.2037333333333333,2
1858,2024-10-23,10,Wednesday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,11,8.25,Debit card,117,0.35,0.4,4.4,53.333333333333336,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Beverages,500,1.2037333333333333,2
1859,2024-05-11,5,Saturday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,1,0.45,Credit card,435,0.2,0.3,0.3,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1860,2024-11-03,11,Sunday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,8,96.0,Cash,260,5.5,6.5,52.0,54.166666666666664,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1861,2024-09-18,9,Wednesday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,3,2.7,Cash,293,0.45,0.45,1.35,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
1862,2024-02-06,2,Tuesday,7,La Libertad,La Libertad,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,14,168.0,Cash,168,5.5,6.5,91.0,54.166666666666664,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Handicrafts,2250,2.939564814814815,3
1863,2024-07-27,7,Saturday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,12,144.0,Bitcoin,151,5.5,6.5,78.0,54.166666666666664,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Handicrafts,2250,2.939564814814815,3
1864,2024-07-07,7,Sunday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,2,1.0,Bitcoin,467,0.25,0.25,0.5,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
1865,2024-11-07,11,Thursday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.15,0.42,7,2.94,Cash,367,0.25,0.25,1.75,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
1866,2024-04-20,4,Saturday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.15,2.98,13,38.74,Debit card,337,1.8,1.7,22.099999999999998,48.57142857142857,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Dairy,550,1.1310733333333334,2
